Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index
8,88,1,5,6,1.3936998467306263
2,96,0,7,5,1.1334403814921545
4,40,0,5,1,-1.7294137361310362
5,78,1,8,3,0.4047138788244332
2,99,1,6,3,1.341647953682932
3,56,1,4,5,-1.000687233463315
8,63,0,5,8,0.1965063066336557
5,68,0,4,0,-0.011701265557121794
8,72,1,6,8,0.6129214510152108
4,75,0,9,9,0.04035062749057258
1,71,0,8,1,-0.58427208908176
3,91,1,6,7,0.925232809301377
9,97,1,8,5,2.2265301354937366
7,57,0,9,8,-0.32401262384328805
2,86,0,8,6,0.7170252371105995
5,89,1,4,0,0.8731809162536827
3,89,0,8,7,0.7170252371105995
1,40,0,5,9,-2.354036452703369
8,72,1,8,7,0.4567657718721276
3,62,0,6,2,-0.7924796612725374
1,69,1,9,8,-0.5322201960340656
4,92,1,4,7,1.0293365953967657
7,72,1,4,2,0.3006100927290445
8,53,1,9,0,-0.3760645168909824
2,66,1,6,7,-0.42811640993867683
6,62,0,5,9,-0.32401262384328805
2,54,1,9,9,-0.8965834473679262
2,58,1,8,4,-1.1047910195587036
7,49,1,6,9,-0.6883758751771487
9,43,1,6,8,-0.740427768224843
5,43,0,4,8,-1.3129985917494813
5,87,1,6,7,0.9772847023490714
4,49,1,8,8,-1.2088948056540925
9,41,1,8,5,-0.9486353404156206
8,45,1,7,1,-0.8445315543202319
7,40,1,8,2,-1.1568429126063982
5,69,1,7,2,0.14445441358596134
4,72,1,7,1,0.1965063066336557
7,50,1,8,3,-0.58427208908176
2,48,0,7,7,-1.6253099500356474
9,55,1,4,2,-0.11580505165251055
2,53,0,5,2,-1.6253099500356474
3,88,0,9,1,0.6129214510152108
1,91,0,6,2,0.4567657718721276
5,51,1,7,1,-1.000687233463315
3,66,1,7,3,-0.58427208908176
9,62,0,9,1,-0.011701265557121794
7,74,0,9,1,0.4047138788244332
8,40,0,8,3,-1.1047910195587036
7,72,1,9,4,0.7170252371105995
3,53,1,5,2,-1.2609466987017868
4,53,1,9,1,-1.1568429126063982
5,79,1,4,1,0.35266198577673885
1,52,1,9,7,-1.4691542708925645
5,54,1,5,5,-0.8445315543202319
6,76,1,6,7,0.5608695579675164
1,73,1,5,8,-0.2719607307955937
7,65,0,9,7,0.1965063066336557
5,66,0,4,1,-0.16785694470020493
8,48,0,9,6,-0.7924796612725374
6,47,1,6,4,-1.2088948056540925
1,60,0,4,2,-1.3129985917494813
4,69,1,7,6,-0.06375315860481617
3,83,1,7,5,0.3006100927290445
9,46,0,8,5,-0.740427768224843
5,62,1,4,7,-0.42811640993867683
6,90,1,9,8,1.341647953682932
5,99,1,6,0,1.3936998467306263
8,45,0,6,4,-0.7924796612725374
6,68,0,4,0,-0.11580505165251055
3,48,1,5,3,-1.677361843083342
8,65,1,4,8,0.3006100927290445
4,90,1,8,4,1.1334403814921545
2,89,0,4,4,0.4567657718721276
5,70,0,8,6,0.09240252053826696
5,80,0,9,2,0.4567657718721276
1,46,1,5,5,-1.8855694152741194
3,83,1,7,5,0.35266198577673885
9,56,1,8,3,-0.16785694470020493
4,78,1,7,3,0.2485581996813501
9,97,1,9,1,2.2265301354937366
1,83,1,7,2,-0.06375315860481617
6,86,0,7,2,1.0293365953967657
7,83,1,5,6,1.1334403814921545
3,55,1,9,6,-1.000687233463315
8,85,0,6,0,1.1854922745398488
6,88,0,4,6,1.1854922745398488
6,97,0,7,9,1.5498555258737094
6,52,0,9,2,-0.7924796612725374
5,54,0,8,7,-0.740427768224843
6,66,1,4,8,-0.06375315860481617
6,43,1,4,0,-1.4691542708925645
2,76,1,8,6,-0.11580505165251055
8,64,1,7,4,0.14445441358596134
8,92,0,6,7,1.6539593119690983
6,92,0,4,9,1.2375441675875432
5,73,1,6,0,0.1965063066336557
5,83,1,8,3,0.8211290232059882
6,44,1,6,8,-1.1047910195587036
9,81,0,9,8,1.1854922745398488
8,94,0,6,1,1.7060112050167926
3,83,0,9,6,0.35266198577673885
9,77,0,9,9,0.9772847023490714
8,83,0,7,4,1.1334403814921545
3,54,1,7,5,-1.1568429126063982
3,66,0,8,3,-0.4801683029863712
8,52,0,4,3,-0.740427768224843
2,57,1,7,1,-1.0527391265110093
7,86,1,8,6,1.1854922745398488
7,90,1,7,5,1.2375441675875432
4,43,1,6,3,-1.6253099500356474
8,86,1,8,4,1.2895960606352377
8,72,0,7,2,0.6129214510152108
8,95,1,4,6,1.7060112050167926
4,96,1,7,7,1.1854922745398488
5,89,1,6,9,1.0293365953967657
8,84,0,5,6,1.0293365953967657
2,49,0,6,6,-1.4691542708925645
7,87,1,9,7,1.5498555258737094
4,80,0,7,8,0.7170252371105995
8,93,1,5,7,1.8101149911121814
6,83,1,4,7,0.7170252371105995
6,90,1,6,8,1.4457517397783208
9,49,1,7,1,-0.4801683029863712
5,74,1,4,9,0.1965063066336557
8,68,0,9,5,0.2485581996813501
6,52,0,6,4,-1.0527391265110093
7,93,1,4,6,1.4978036328260151
1,51,0,8,9,-1.7294137361310362
6,49,1,7,9,-0.8965834473679262
8,61,1,5,9,0.04035062749057258
2,63,0,9,4,-0.8445315543202319
5,66,1,4,7,-0.06375315860481617
3,91,1,8,2,0.925232809301377
5,90,1,4,4,0.925232809301377
8,41,0,9,1,-0.7924796612725374
2,47,1,7,1,-1.573258056987953
8,67,1,5,9,0.4567657718721276
3,77,1,9,6,0.2485581996813501
7,74,1,6,7,0.6649733440629051
8,85,1,5,7,1.3936998467306263
3,65,1,4,2,-0.6363239821294543
5,75,1,4,0,0.35266198577673885
8,97,0,6,0,1.6539593119690983
4,57,1,4,1,-0.8445315543202319
9,65,1,7,6,0.2485581996813501
7,69,1,7,2,0.1965063066336557
4,49,1,7,0,-1.2609466987017868
5,72,0,6,1,-0.06375315860481617
1,75,1,4,5,-0.2719607307955937
7,85,0,8,8,1.1854922745398488
2,78,0,9,1,0.14445441358596134
4,50,1,9,8,-1.000687233463315
5,90,0,8,9,1.1334403814921545
4,76,0,4,1,0.09240252053826696
6,58,1,4,2,-0.5322201960340656
1,45,0,7,4,-1.8855694152741194
2,81,0,6,1,0.1965063066336557
2,42,0,9,2,-1.833517522226425
4,58,0,7,6,-0.6363239821294543
8,77,0,6,9,0.7170252371105995
4,76,0,9,1,0.1965063066336557
3,63,0,6,3,-0.6883758751771487
9,56,1,7,3,-0.16785694470020493
2,79,0,6,3,0.04035062749057258
6,55,1,4,9,-0.7924796612725374
9,60,1,8,1,0.14445441358596134
3,78,0,6,2,-0.06375315860481617
1,95,0,8,4,0.6649733440629051
3,88,0,5,3,0.6649733440629051
5,92,0,5,8,1.2375441675875432
8,84,0,8,1,1.341647953682932
4,41,1,8,2,-1.7294137361310362
4,87,0,4,3,0.6129214510152108
9,69,1,6,3,0.5088176649198219
2,44,0,4,1,-1.833517522226425
6,47,1,6,8,-1.0527391265110093
5,53,1,6,3,-0.9486353404156206
4,71,1,9,5,-0.011701265557121794
1,64,1,6,3,-0.8445315543202319
6,96,1,9,1,1.7060112050167926
6,74,0,7,0,0.2485581996813501
9,88,0,7,1,1.7580630980644871
7,53,1,5,1,-0.740427768224843
1,97,1,8,7,0.925232809301377
5,84,1,9,8,1.0293365953967657
2,58,1,7,7,-1.1047910195587036
9,47,0,5,6,-0.740427768224843
8,85,1,7,6,1.2375441675875432
8,87,1,8,4,1.341647953682932
2,51,0,4,0,-1.3129985917494813
7,50,0,6,9,-0.740427768224843
3,84,0,4,6,0.35266198577673885
1,48,1,5,2,-1.8855694152741194
1,85,0,7,8,0.2485581996813501
3,63,0,5,2,-0.8965834473679262
3,46,0,6,4,-1.573258056987953
3,80,0,8,7,0.2485581996813501
2,54,1,9,5,-1.1568429126063982
8,88,0,4,4,1.1854922745398488
1,45,1,4,5,-1.9896732013695082
6,49,1,5,1,-1.0527391265110093
7,96,1,9,1,1.9662706702552646
1,79,0,6,1,-0.2719607307955937
9,48,1,6,0,-0.740427768224843
2,83,1,9,7,0.4567657718721276
3,61,1,8,1,-0.8445315543202319
1,51,0,4,4,-1.7814656291787305
4,43,0,8,6,-1.573258056987953
5,95,0,7,8,1.4457517397783208
9,64,1,8,2,0.4047138788244332
4,77,0,5,4,0.2485581996813501
6,93,0,5,5,1.4978036328260151
7,81,0,8,0,0.925232809301377
8,48,1,7,1,-0.8965834473679262
5,51,0,9,4,-1.1047910195587036
3,82,0,8,3,0.4567657718721276
6,46,1,4,5,-1.2609466987017868
8,74,1,6,5,0.8211290232059882
8,44,0,7,8,-0.8965834473679262
1,82,1,4,4,0.14445441358596134
2,57,0,5,8,-1.3129985917494813
5,91,0,4,4,0.9772847023490714
2,60,1,6,8,-0.7924796612725374
1,98,0,6,6,0.7170252371105995
6,53,1,7,1,-0.8445315543202319
8,50,0,9,2,-0.6363239821294543
8,98,1,8,3,1.9662706702552646
1,49,1,7,3,-1.6253099500356474
2,64,0,9,0,-0.6363239821294543
4,43,0,6,1,-1.6253099500356474
2,40,0,9,2,-2.093776987464897
1,64,0,8,5,-0.8445315543202319
1,86,0,9,0,0.1965063066336557
3,86,0,9,2,0.5608695579675164
3,53,0,7,2,-1.1047910195587036
7,83,1,9,9,1.1854922745398488
2,54,1,5,4,-1.2609466987017868
3,97,1,6,5,1.0813884884444602
3,43,1,6,1,-1.8855694152741194
5,84,0,6,5,0.8731809162536827
1,83,1,6,6,0.2485581996813501
1,99,1,7,5,0.925232809301377
7,93,0,9,3,1.4978036328260151
5,71,0,4,4,0.04035062749057258
3,53,0,9,3,-1.1047910195587036
2,53,0,6,5,-1.3129985917494813
4,75,0,5,9,0.3006100927290445
3,45,1,7,7,-1.5212061639402588
9,57,1,4,8,-0.16785694470020493
8,76,1,4,6,0.8211290232059882
2,91,1,8,5,0.6649733440629051
7,88,1,9,4,1.2375441675875432
3,65,1,6,6,-0.5322201960340656
8,52,0,6,0,-0.6363239821294543
1,57,1,4,9,-1.2088948056540925
1,94,1,6,9,0.7170252371105995
4,49,1,8,9,-1.1568429126063982
3,41,1,4,1,-1.9896732013695082
5,57,1,9,1,-0.6883758751771487
6,70,0,6,6,0.14445441358596134
4,96,1,7,9,1.2375441675875432
2,74,1,5,1,-0.4801683029863712
2,89,0,7,7,0.6129214510152108
6,82,0,5,4,0.925232809301377
4,64,1,9,3,-0.42811640993867683
8,72,1,4,8,0.6129214510152108
7,65,0,5,7,-0.011701265557121794
6,48,1,4,1,-1.0527391265110093
1,76,1,7,3,-0.11580505165251055
1,83,0,7,4,0.2485581996813501
3,61,0,6,6,-0.58427208908176
7,78,0,8,5,0.6129214510152108
1,87,1,8,8,0.3006100927290445
5,96,0,7,5,1.5498555258737094
8,99,0,9,3,2.174478242446042
7,58,0,9,5,-0.32401262384328805
1,82,0,9,7,0.3006100927290445
3,98,0,6,5,1.1854922745398488
6,42,1,9,5,-1.2088948056540925
2,60,0,7,7,-0.7924796612725374
5,48,1,6,4,-1.1568429126063982
3,86,1,9,5,0.7170252371105995
6,43,1,6,4,-1.3650504847971756
4,99,1,6,1,1.3936998467306263
6,90,1,9,3,1.2375441675875432
8,57,0,6,1,-0.2719607307955937
6,92,1,8,7,1.341647953682932
6,64,1,8,4,-0.16785694470020493
5,60,1,6,6,-0.5322201960340656
1,90,0,5,6,0.5088176649198219
3,80,0,7,3,0.1965063066336557
3,55,1,5,8,-1.0527391265110093
5,54,1,6,6,-0.8965834473679262
8,76,0,8,4,1.1334403814921545
7,73,0,5,4,0.4047138788244332
2,72,1,4,1,-0.32401262384328805
6,60,0,9,8,-0.32401262384328805
2,65,1,6,2,-0.7924796612725374
2,44,1,9,8,-1.5212061639402588
1,94,1,5,1,0.4567657718721276
3,99,1,6,8,1.2895960606352377
5,57,0,9,1,-0.5322201960340656
4,93,1,5,2,1.0813884884444602
3,86,1,5,3,0.4567657718721276
9,80,1,6,1,1.1334403814921545
3,74,0,6,6,-0.06375315860481617
8,70,0,8,5,0.3006100927290445
5,49,1,5,0,-1.2609466987017868
7,41,0,4,7,-1.2609466987017868
2,87,1,7,6,0.4567657718721276
8,54,1,5,9,-0.32401262384328805
7,64,1,8,5,0.14445441358596134
7,80,0,9,6,0.9772847023490714
5,47,1,8,6,-1.1568429126063982
7,76,0,8,8,0.8211290232059882
8,67,0,7,9,0.5088176649198219
3,53,1,9,8,-0.7924796612725374
3,82,0,4,8,0.2485581996813501
3,95,0,9,1,1.0293365953967657
5,99,0,6,3,1.6539593119690983
9,85,1,8,1,1.341647953682932
5,58,1,5,0,-0.7924796612725374
4,87,0,8,0,0.7170252371105995
7,46,0,7,4,-1.000687233463315
9,84,0,9,3,1.4457517397783208
7,55,0,7,3,-0.32401262384328805
4,98,0,7,2,1.1854922745398488
9,75,0,8,6,0.8211290232059882
3,60,1,5,1,-0.7924796612725374
7,53,1,5,5,-0.5322201960340656
5,47,0,4,9,-1.2609466987017868
8,94,0,9,1,1.8101149911121814
6,97,0,7,5,1.8101149911121814
4,45,1,7,6,-1.4691542708925645
1,67,0,6,9,-0.5322201960340656
7,73,1,9,5,0.5608695579675164
4,97,1,6,2,1.0813884884444602
1,59,1,5,6,-1.2088948056540925
5,56,0,9,6,-0.6883758751771487
6,88,1,7,6,1.0293365953967657
6,69,0,9,4,0.14445441358596134
9,45,0,4,9,-0.6883758751771487
1,96,0,8,3,0.7690771301582938
1,78,0,8,3,-0.06375315860481617
9,52,1,8,3,-0.2199088377478993
7,93,1,4,2,1.5498555258737094
1,75,1,4,4,-0.4801683029863712
7,41,1,9,8,-1.1568429126063982
4,50,1,6,7,-1.1047910195587036
1,69,0,4,3,-0.9486353404156206
6,88,0,4,6,1.0293365953967657
4,73,0,7,4,-0.11580505165251055
5,77,1,8,0,0.35266198577673885
8,82,0,8,8,1.2375441675875432
6,77,1,7,0,0.4567657718721276
6,54,0,7,3,-0.6363239821294543
2,90,0,6,2,0.5608695579675164
9,83,1,8,9,1.5498555258737094
1,91,1,5,0,0.4047138788244332
1,69,1,5,1,-0.6883758751771487
9,45,1,8,4,-0.6363239821294543
8,48,0,6,3,-0.740427768224843
7,83,1,6,2,0.9772847023490714
8,89,0,7,8,1.6539593119690983
5,97,0,7,2,1.2375441675875432
8,61,0,8,9,0.04035062749057258
1,69,1,7,1,-0.3760645168909824
6,50,0,5,5,-0.8965834473679262
5,93,1,8,4,1.2895960606352377
1,81,0,6,6,-0.011701265557121794
7,89,1,7,4,1.3936998467306263
3,89,0,5,2,0.6649733440629051
1,46,0,8,8,-1.6253099500356474
3,61,1,8,7,-0.740427768224843
5,93,0,7,1,1.0813884884444602
6,54,0,8,6,-0.5322201960340656
9,86,1,9,8,1.4978036328260151
5,74,1,5,0,0.09240252053826696
2,94,1,9,8,1.0293365953967657
1,55,0,5,4,-1.3129985917494813
2,44,0,5,0,-2.093776987464897
6,73,1,7,1,0.4047138788244332
8,63,1,9,5,0.3006100927290445
8,91,0,4,6,1.6539593119690983
2,46,1,4,5,-1.677361843083342
4,80,1,9,1,0.35266198577673885
5,56,1,7,6,-0.4801683029863712
8,73,1,8,8,0.6129214510152108
4,97,1,7,6,1.341647953682932
3,73,0,7,6,0.04035062749057258
7,43,0,4,2,-1.1568429126063982
7,45,0,7,5,-1.000687233463315
3,80,0,6,6,0.35266198577673885
5,60,0,4,5,-0.5322201960340656
2,96,0,8,7,0.925232809301377
5,46,1,7,7,-1.1568429126063982
8,48,0,6,4,-0.740427768224843
1,80,1,5,4,0.04035062749057258
6,75,0,4,2,0.3006100927290445
6,89,0,5,5,1.2375441675875432
8,99,1,8,9,2.2785820285414307
7,88,0,8,2,1.2895960606352377
3,51,1,4,0,-1.3650504847971756
3,98,1,4,3,1.341647953682932
9,63,0,9,7,0.35266198577673885
4,59,1,9,5,-0.6883758751771487
3,64,1,9,8,-0.6363239821294543
1,80,1,6,8,-0.011701265557121794
5,67,1,6,1,-0.06375315860481617
6,70,0,4,2,0.04035062749057258
5,42,1,6,0,-1.5212061639402588
4,41,1,8,7,-1.677361843083342
8,99,0,9,6,2.1224263493983475
6,54,1,8,7,-0.4801683029863712
5,93,1,6,5,1.2895960606352377
3,92,0,9,7,0.9772847023490714
1,55,0,9,3,-1.3129985917494813
8,68,1,5,3,0.3006100927290445
3,57,0,9,0,-0.8965834473679262
6,77,0,6,4,0.7690771301582938
1,70,0,4,9,-0.4801683029863712
5,82,1,9,9,0.8211290232059882
1,84,0,8,3,0.09240252053826696
3,85,0,7,6,0.5088176649198219
8,52,1,7,2,-0.42811640993867683
5,68,0,6,5,-0.011701265557121794
4,40,0,9,4,-1.7814656291787305
2,95,1,5,7,1.1854922745398488
3,81,0,5,8,0.09240252053826696
7,85,1,8,8,1.1854922745398488
9,63,1,7,8,0.35266198577673885
9,44,1,9,7,-0.4801683029863712
3,41,0,6,5,-2.093776987464897
5,82,1,4,1,0.5608695579675164
4,61,1,5,9,-0.42811640993867683
1,81,1,5,4,-0.011701265557121794
5,89,1,4,2,1.0293365953967657
6,76,1,4,0,0.4047138788244332
7,49,1,5,7,-0.6363239821294543
8,70,1,6,3,0.5608695579675164
7,65,1,7,3,0.14445441358596134
2,73,1,7,9,-0.32401262384328805
7,87,1,4,7,1.1854922745398488
3,48,1,5,1,-1.4691542708925645
3,78,1,6,9,0.1965063066336557
8,94,0,7,7,1.8101149911121814
1,99,1,4,6,1.0293365953967657
9,41,0,7,9,-0.740427768224843
4,40,1,4,7,-1.6253099500356474
4,67,0,8,5,-0.2199088377478993
2,54,1,5,2,-1.2088948056540925
1,58,0,5,1,-1.41710237784487
9,82,0,5,3,1.1854922745398488
7,74,0,9,8,0.7690771301582938
3,78,0,8,8,0.09240252053826696
3,72,1,9,2,-0.2719607307955937
6,65,0,8,1,-0.32401262384328805
1,41,1,6,7,-2.0417250944172025
4,61,1,9,9,-0.42811640993867683
5,80,1,9,9,0.5608695579675164
6,89,0,6,9,1.2375441675875432
9,81,1,5,1,1.0813884884444602
1,48,0,4,2,-1.8855694152741194
6,71,1,4,7,0.3006100927290445
2,46,0,9,5,-1.677361843083342
1,46,0,9,8,-1.9896732013695082
1,63,0,9,3,-0.8445315543202319
6,56,0,8,4,-0.42811640993867683
5,95,1,5,6,1.341647953682932
5,79,1,8,0,0.35266198577673885
6,70,0,8,1,0.3006100927290445
2,77,1,9,6,0.04035062749057258
9,40,1,4,7,-1.0527391265110093
3,83,0,8,1,0.5608695579675164
1,40,0,4,3,-2.093776987464897
5,71,1,5,0,-0.06375315860481617
6,84,0,9,0,1.0293365953967657
3,87,1,7,5,0.8731809162536827
8,75,1,4,1,0.7690771301582938
9,84,1,6,0,1.2895960606352377
8,49,0,4,0,-0.7924796612725374
4,44,0,9,1,-1.573258056987953
3,97,1,6,0,1.1854922745398488
8,58,0,5,1,-0.32401262384328805
2,48,1,6,3,-1.3650504847971756
1,61,1,9,5,-1.000687233463315
7,99,0,4,1,1.6539593119690983
2,92,0,9,0,0.7170252371105995
1,62,0,7,7,-0.740427768224843
6,89,1,7,8,1.1334403814921545
7,80,1,4,8,0.8211290232059882
2,78,1,4,5,0.09240252053826696
9,54,0,8,9,-0.2199088377478993
3,43,1,6,1,-1.7294137361310362
5,91,0,8,9,1.2895960606352377
7,47,1,6,3,-0.8965834473679262
4,43,0,6,7,-1.6253099500356474
3,85,0,8,0,0.5088176649198219
1,58,1,8,8,-1.1047910195587036
3,94,1,4,2,0.925232809301377
5,78,1,8,1,0.2485581996813501
2,47,0,9,5,-1.3650504847971756
2,52,1,7,8,-1.3650504847971756
6,53,0,6,8,-0.58427208908176
1,56,0,4,1,-1.3650504847971756
4,71,1,8,2,-0.011701265557121794
9,90,0,8,9,1.91421877720757
2,85,0,6,6,0.35266198577673885
9,47,0,5,2,-0.740427768224843
2,84,1,8,0,0.5088176649198219
9,83,1,4,3,1.2375441675875432
5,42,1,6,4,-1.4691542708925645
9,48,1,7,3,-0.6363239821294543
7,47,1,7,5,-1.1047910195587036
8,52,0,6,2,-0.4801683029863712
5,75,0,7,6,0.3006100927290445
8,89,1,5,5,1.3936998467306263
5,51,0,7,7,-0.8445315543202319
9,41,1,6,2,-0.8445315543202319
1,64,0,7,7,-0.8965834473679262
7,67,1,8,6,0.3006100927290445
7,62,1,7,4,0.1965063066336557
7,67,0,7,0,0.09240252053826696
6,64,0,8,0,-0.16785694470020493
7,48,0,9,1,-0.7924796612725374
1,97,0,5,5,0.6649733440629051
4,43,0,6,7,-1.6253099500356474
2,53,1,8,9,-1.1568429126063982
3,72,0,8,2,-0.06375315860481617
7,72,1,4,3,0.4047138788244332
5,55,1,7,4,-0.740427768224843
7,42,0,6,3,-1.41710237784487
4,46,1,5,4,-1.4691542708925645
3,72,1,6,6,0.09240252053826696
2,62,1,7,9,-0.6883758751771487
1,52,0,8,8,-1.573258056987953
6,56,0,4,9,-0.4801683029863712
8,71,0,8,9,0.7170252371105995
6,57,0,7,5,-0.3760645168909824
1,94,0,6,8,0.8211290232059882
3,62,0,8,1,-0.740427768224843
3,99,0,8,8,1.2895960606352377
9,52,1,9,9,-0.011701265557121794
3,86,1,9,8,0.7690771301582938
9,73,1,6,5,0.7170252371105995
8,98,1,8,2,1.91421877720757
4,91,0,6,3,0.9772847023490714
3,86,1,5,1,0.4047138788244332
7,69,1,5,8,0.2485581996813501
1,56,0,7,4,-1.41710237784487
7,70,0,4,7,0.35266198577673885
7,53,1,6,3,-0.42811640993867683
5,68,1,8,7,-0.06375315860481617
8,93,0,6,0,1.7060112050167926
3,88,1,7,8,0.8731809162536827
5,64,1,6,7,-0.32401262384328805
6,99,0,4,2,1.601907418921404
5,61,0,4,7,-0.4801683029863712
8,85,1,7,0,1.0813884884444602
9,86,1,6,9,1.4457517397783208
6,80,1,4,8,0.7690771301582938
3,50,0,5,4,-1.4691542708925645
3,60,0,7,5,-0.8445315543202319
2,58,1,5,9,-1.1568429126063982
6,94,1,5,3,1.2375441675875432
5,71,0,7,5,-0.011701265557121794
7,84,1,6,1,1.0813884884444602
9,89,1,8,6,1.6539593119690983
1,54,0,6,6,-1.3650504847971756
4,46,1,7,1,-1.41710237784487
8,77,0,8,9,0.8731809162536827
4,49,0,5,5,-1.2609466987017868
1,46,0,8,5,-1.7294137361310362
1,56,0,8,2,-1.3129985917494813
9,90,1,8,7,1.7580630980644871
3,66,0,8,8,-0.4801683029863712
7,92,1,4,0,1.341647953682932
4,54,0,4,9,-0.8965834473679262
8,46,0,9,5,-0.8445315543202319
7,74,1,7,4,0.7170252371105995
6,55,1,7,0,-0.58427208908176
1,96,0,7,9,0.8731809162536827
3,64,1,5,2,-0.58427208908176
3,81,1,8,5,0.35266198577673885
1,88,1,8,4,0.4567657718721276
5,54,1,7,2,-0.8965834473679262
2,49,0,8,5,-1.573258056987953
1,71,1,6,0,-0.42811640993867683
5,66,1,9,7,-0.06375315860481617
7,40,1,8,6,-1.3129985917494813
6,59,1,7,9,-0.32401262384328805
2,83,1,8,4,0.1965063066336557
1,88,0,9,2,0.5088176649198219
8,42,0,7,5,-0.9486353404156206
2,42,1,6,0,-1.9896732013695082
1,42,1,6,3,-1.833517522226425
4,67,0,9,3,-0.11580505165251055
4,99,1,7,7,1.2895960606352377
3,56,0,9,7,-1.1568429126063982
9,55,0,8,8,-0.06375315860481617
5,75,0,9,3,0.35266198577673885
5,41,1,4,8,-1.41710237784487
3,74,1,8,8,-0.06375315860481617
1,66,1,5,3,-0.740427768224843
3,44,1,5,7,-1.6253099500356474
2,98,1,6,3,1.0293365953967657
6,83,1,4,6,0.7170252371105995
2,54,0,8,0,-1.4691542708925645
6,94,0,6,5,1.5498555258737094
5,96,1,6,7,1.2375441675875432
8,85,1,6,8,1.2375441675875432
3,40,0,6,1,-1.9376213083218137
5,53,0,7,2,-0.6883758751771487
8,92,0,5,0,1.4457517397783208
6,87,1,6,6,0.925232809301377
1,96,0,9,5,0.9772847023490714
1,72,1,5,9,-0.5322201960340656
5,98,0,6,6,1.6539593119690983
9,99,0,6,6,2.1224263493983475
3,70,0,8,1,-0.42811640993867683
9,57,1,7,2,-0.06375315860481617
8,49,0,9,8,-0.6883758751771487
1,62,0,8,9,-0.9486353404156206
6,60,1,7,6,-0.5322201960340656
5,98,1,6,3,1.341647953682932
7,73,1,7,0,0.6129214510152108
2,47,0,8,6,-1.41710237784487
2,70,1,8,5,-0.32401262384328805
4,87,1,8,4,0.925232809301377
7,85,1,8,0,0.925232809301377
5,48,0,6,4,-1.1568429126063982
7,54,0,5,6,-0.58427208908176
1,58,0,8,6,-1.0527391265110093
3,62,0,4,6,-0.8965834473679262
4,79,1,6,2,0.5088176649198219
6,48,1,5,6,-1.000687233463315
2,44,1,4,0,-1.833517522226425
1,48,0,9,5,-1.7294137361310362
2,43,1,7,8,-1.7814656291787305
3,74,0,4,8,-0.16785694470020493
9,99,0,5,6,2.1224263493983475
8,89,0,5,3,1.341647953682932
4,79,0,8,9,0.5608695579675164
9,92,1,9,5,1.6539593119690983
9,85,0,9,2,1.5498555258737094
3,69,1,4,1,-0.32401262384328805
6,86,1,5,1,0.925232809301377
5,74,0,9,2,0.3006100927290445
3,90,0,5,8,0.5608695579675164
7,62,1,9,2,-0.011701265557121794
2,49,1,8,7,-1.41710237784487
6,59,0,7,3,-0.42811640993867683
9,65,1,7,3,0.35266198577673885
4,49,1,8,6,-1.2609466987017868
2,56,0,8,2,-1.3650504847971756
2,60,0,8,3,-1.1047910195587036
3,54,0,5,5,-1.1047910195587036
7,58,0,5,7,-0.3760645168909824
3,66,0,4,6,-0.5322201960340656
5,91,0,4,5,1.0293365953967657
9,53,1,4,9,-0.2199088377478993
2,69,1,5,4,-0.5322201960340656
6,70,0,6,8,0.35266198577673885
3,77,1,5,1,-0.06375315860481617
7,78,1,6,4,0.8211290232059882
4,86,1,7,2,0.7690771301582938
5,62,1,7,9,-0.2199088377478993
3,82,1,9,7,0.7170252371105995
7,52,0,8,5,-0.58427208908176
5,92,0,5,9,1.1854922745398488
7,46,0,8,9,-0.8965834473679262
1,66,1,8,7,-0.6883758751771487
6,45,0,4,0,-1.3129985917494813
5,42,1,8,8,-1.2609466987017868
9,99,0,9,4,2.2785820285414307
3,91,0,7,7,0.6649733440629051
6,92,1,9,7,1.2895960606352377
9,40,0,9,8,-1.1047910195587036
1,55,1,8,9,-1.1568429126063982
7,75,1,6,9,0.7170252371105995
2,71,1,8,8,-0.32401262384328805
9,48,1,7,5,-0.58427208908176
2,40,0,5,1,-2.1978807735602857
1,48,0,5,7,-1.833517522226425
5,50,1,4,3,-1.1047910195587036
4,88,0,6,0,0.8211290232059882
7,90,1,7,5,1.4457517397783208
6,57,0,4,0,-0.740427768224843
6,52,1,6,6,-0.6363239821294543
4,51,1,8,0,-1.41710237784487
2,57,0,7,8,-1.000687233463315
5,67,1,4,0,-0.2199088377478993
6,63,0,6,9,-0.11580505165251055
5,78,1,5,9,0.4567657718721276
5,44,1,9,8,-1.1568429126063982
9,70,0,9,3,0.7690771301582938
1,43,1,7,4,-2.0417250944172025
5,43,0,9,7,-1.0527391265110093
5,70,1,6,3,0.04035062749057258
1,82,1,7,3,0.09240252053826696
9,57,1,5,9,-0.16785694470020493
4,56,1,5,3,-1.0527391265110093
8,65,0,7,3,0.04035062749057258
6,46,1,4,1,-1.2088948056540925
3,43,0,6,8,-1.677361843083342
9,87,1,5,9,1.2375441675875432
5,52,0,6,2,-1.1568429126063982
3,62,0,9,6,-0.6363239821294543
5,82,1,4,6,0.6129214510152108
1,59,1,7,9,-1.1568429126063982
9,66,1,4,7,0.35266198577673885
5,77,1,6,9,0.4567657718721276
5,91,1,7,5,1.0813884884444602
9,84,1,6,2,1.341647953682932
5,86,0,9,2,1.0293365953967657
6,73,1,9,6,0.5088176649198219
7,70,0,9,5,0.35266198577673885
6,48,1,8,1,-0.8965834473679262
